State,District,Season,Year,Crop,Area_Ha,Production_Ton,Yield_TonHa
Gujarat,Ahmadabad,Kharif,2020 - 2021,Guar seed,353.0,292.0,0.83
Gujarat,Ahmadabad,Kharif,2020 - 2021,Moong(Green Gram),2120.0,1401.0,0.66
Gujarat,Ahmadabad,Kharif,2020 - 2021,Moth,4002.0,2405.0,0.6
Gujarat,Ahmadabad,Rabi,2020 - 2021,Rapeseed &Mustard,251.0,496.0,1.98
Gujarat,Ahmadabad,Kharif,2020 - 2021,Rice,132795.0,314134.0,2.37
Gujarat,Ahmadabad,Kharif,2020 - 2021,Sesamum,1414.0,264.0,0.19
Gujarat,Ahmadabad,Rabi,2020 - 2021,Tobacco,225.0,545.0,2.42
Gujarat,Ahmadabad,Kharif,2020 - 2021,Urad,2518.0,1589.0,0.63
Gujarat,Ahmadabad,Rabi,2020 - 2021,Wheat,156462.0,407909.0,2.61
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Banana,30.0,2180.0,72.67
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Potato,130.0,4057.0,31.21
Gujarat,Ahmadabad,Rabi,2020 - 2021,Onion,89.0,2631.0,29.56
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Garlic,23.0,184.0,8.0
Gujarat,Ahmadabad,Whole Year,2020 - 2021,Sugarcane,15.0,1050.0,70.0
Gujarat,Ahmadabad,Kharif,2021 - 2022,Arhar/Tur,13205.0,22475.0,1.7
Gujarat,Ahmadabad,Kharif,2021 - 2022,Bajra,1174.0,1924.0,1.64
Gujarat,Ahmadabad,Kharif,2021 - 2022,Castor seed,50875.0,100138.0,1.97
Gujarat,Ahmadabad,Kharif,2021 - 2022,Cotton(lint),97511.0,1582.36,0.02
Gujarat,Ahmadabad,Rabi,2021 - 2022,Gram,58405.0,59023.0,1.01
Gujarat,Ahmadabad,Kharif,2021 - 2022,Groundnut,161.0,364.0,2.26
Gujarat,Ahmadabad,Kharif,2021 - 2022,Guar seed,533.0,461.0,0.86
Gujarat,Ahmadabad,Kharif,2021 - 2022,Moong(Green Gram),3633.0,1956.0,0.54
Gujarat,Ahmadabad,Kharif,2021 - 2022,Moth,4768.0,2094.0,0.44
Gujarat,Ahmadabad,Rabi,2021 - 2022,Rapeseed &Mustard,3801.0,7586.0,2.0
Gujarat,Ahmadabad,Kharif,2021 - 2022,Rice,135857.0,274476.0,2.02
Gujarat,Ahmadabad,Kharif,2021 - 2022,Sesamum,1192.0,394.0,0.33
Gujarat,Ahmadabad,Kharif,2021 - 2022,Tobacco,10.0,21.0,2.1
Gujarat,Ahmadabad,Rabi,2021 - 2022,Tobacco,79.0,195.0,2.47
Gujarat,Ahmadabad,Kharif,2021 - 2022,Urad,7107.0,4492.0,0.63
Gujarat,Ahmadabad,Rabi,2021 - 2022,Wheat,162467.0,412514.0,2.54
Gujarat,Ahmadabad,Whole Year,2021 - 2022,Potato,115.0,3554.0,30.9
Gujarat,Ahmadabad,Rabi,2021 - 2022,Onion,130.0,3609.0,27.76
Gujarat,Ahmadabad,Whole Year,2021 - 2022,Garlic,35.0,253.0,7.23
Gujarat,Ahmadabad,Kharif,2022 - 2023,Arhar/Tur,13603.0,11766.0,0.86
Gujarat,Ahmadabad,Kharif,2022 - 2023,Bajra,116.0,206.0,1.78
Gujarat,Ahmadabad,Kharif,2022 - 2023,Castor seed,42461.0,91941.0,2.17
Gujarat,Ahmadabad,Kharif,2022 - 2023,Cotton(lint),53957.0,137895.0,2.56
Gujarat,Ahmadabad,Rabi,2022 - 2023,Gram,53877.0,48771.0,0.91
Gujarat,Ahmadabad,Kharif,2022 - 2023,Groundnut,161.0,415.0,2.58
Gujarat,Ahmadabad,Kharif,2022 - 2023,Guar seed,432.0,308.0,0.71
Gujarat,Ahmadabad,Kharif,2022 - 2023,Moong(Green Gram),2219.0,1454.0,0.66
Gujarat,Ahmadabad,Kharif,2022 - 2023,Moth,8865.0,4233.0,0.48
Gujarat,Ahmadabad,Kharif,2022 - 2023,Other Kharif pulses,37.0,24.0,0.65
Gujarat,Ahmadabad,Rabi,2022 - 2023,Rapeseed &Mustard,2853.0,1555.0,0.55
Gujarat,Ahmadabad,Kharif,2022 - 2023,Rice,151525.0,425327.0,2.81
Gujarat,Ahmadabad,Kharif,2022 - 2023,Sesamum,1052.0,260.0,0.25
Gujarat,Ahmadabad,Kharif,2022 - 2023,Tobacco,9.0,17.0,1.89
Gujarat,Ahmadabad,Rabi,2022 - 2023,Tobacco,38.0,94.0,2.47
Gujarat,Ahmadabad,Kharif,2022 - 2023,Urad,6910.0,4172.0,0.6
Gujarat,Ahmadabad,Rabi,2022 - 2023,Wheat,153274.0,360170.0,2.35
Gujarat,Ahmadabad,Kharif,2022 - 2023,Other Cereals,4.0,2.0,0.5
Gujarat,Ahmadabad,Rabi,2022 - 2023,Onion,46.0,1267.0,27.54
Gujarat,Ahmadabad,Kharif,2022 - 2023,Soyabean,524.0,881.0,1.68
Gujarat,Ahmadabad,Kharif,2022 - 2023,Jowar,760.0,1044.0,1.37
Gujarat,Amreli,Kharif,2012 - 2013,Arhar/Tur,800.0,800.0,1.0
Gujarat,Amreli,Kharif,2012 - 2013,Bajra,4300.0,1400.0,0.33
Gujarat,Amreli,Kharif,2012 - 2013,Castor seed,3100.0,6100.0,1.97
Gujarat,Amreli,Kharif,2012 - 2013,Cotton(lint),289300.0,242700.0,0.84
Gujarat,Amreli,Rabi,2012 - 2013,Gram,2300.0,2000.0,0.87
Gujarat,Amreli,Kharif,2012 - 2013,Groundnut,84400.0,7200.0,0.09
Gujarat,Amreli,Kharif,2012 - 2013,Moong(Green Gram),2200.0,1000.0,0.45
Gujarat,Amreli,Kharif,2012 - 2013,Other Kharif pulses,300.0,100.0,0.33
Gujarat,Amreli,Kharif,2012 - 2013,Sesamum,7400.0,900.0,0.12
Gujarat,Amreli,Kharif,2012 - 2013,Urad,1700.0,600.0,0.35
Gujarat,Amreli,Rabi,2012 - 2013,Wheat,5400.0,15400.0,2.85
Gujarat,Amreli,Rabi,2012 - 2013,Other Cereals,100.0,300.0,3.0
Gujarat,Amreli,Rabi,2012 - 2013,Onion,900.0,21000.0,23.33
Gujarat,Amreli,Whole Year,2012 - 2013,Garlic,700.0,3400.0,4.86
Gujarat,Amreli,Kharif,2012 - 2013,Maize,300.0,600.0,2.0
Gujarat,Amreli,Kharif,2013 - 2014,Arhar/Tur,1235.0,1057.0,0.86
Gujarat,Amreli,Kharif,2013 - 2014,Bajra,4072.0,7739.0,1.9
Gujarat,Amreli,Kharif,2013 - 2014,Castor seed,3297.0,7153.0,2.17
Gujarat,Amreli,Kharif,2013 - 2014,Cotton(lint),347234.0,1915027.0,5.52
Gujarat,Amreli,Rabi,2013 - 2014,Gram,3460.0,4273.0,1.23
Gujarat,Amreli,Kharif,2013 - 2014,Groundnut,139074.0,441129.0,3.17
Gujarat,Amreli,Whole Year,2013 - 2014,Guar seed,285.0,253.0,0.89
Gujarat,Amreli,Kharif,2013 - 2014,Moong(Green Gram),2592.0,1376.0,0.53
Gujarat,Amreli,Kharif,2013 - 2014,Moth,226.0,109.0,0.48
Gujarat,Amreli,Kharif,2013 - 2014,Other Kharif pulses,483.0,219.0,0.45
Gujarat,Amreli,Rabi,2013 - 2014,Rapeseed &Mustard,8.0,14.0,1.75
Gujarat,Amreli,Kharif,2013 - 2014,Sesamum,4926.0,2275.0,0.46
Gujarat,Amreli,Kharif,2013 - 2014,Urad,2035.0,1223.0,0.6
Gujarat,Amreli,Rabi,2013 - 2014,Wheat,17955.0,70545.0,3.93
Gujarat,Amreli,Kharif,2013 - 2014,Other Cereals,1898.0,1074.0,0.57
Gujarat,Amreli,Whole Year,2013 - 2014,Potato,158.0,4196.0,26.56
Gujarat,Amreli,Rabi,2013 - 2014,Onion,3531.0,153714.0,43.53
Gujarat,Amreli,Whole Year,2013 - 2014,Garlic,3015.0,14981.0,4.97
Gujarat,Amreli,Whole Year,2013 - 2014,Sugarcane,3.0,210.0,70.0
Gujarat,Amreli,Kharif,2014 - 2015,Arhar/Tur,1225.0,1333.0,1.09
Gujarat,Amreli,Kharif,2014 - 2015,Bajra,4026.0,7756.0,1.93
Gujarat,Amreli,Kharif,2014 - 2015,Castor seed,1793.0,3156.0,1.76
Gujarat,Amreli,Kharif,2014 - 2015,Cotton(lint),412952.0,749800.0,1.82
Gujarat,Amreli,Rabi,2014 - 2015,Gram,364.0,524.0,1.44
Gujarat,Amreli,Kharif,2014 - 2015,Groundnut,69376.0,86658.0,1.25
Gujarat,Amreli,Whole Year,2014 - 2015,Guar seed,168.0,130.0,0.77
Gujarat,Amreli,Kharif,2014 - 2015,Moong(Green Gram),2919.0,1443.0,0.49
Gujarat,Amreli,Kharif,2014 - 2015,Moth,140.0,60.0,0.43
Gujarat,Amreli,Kharif,2014 - 2015,Other Kharif pulses,48.0,18.0,0.38
Gujarat,Amreli,Rabi,2014 - 2015,Rapeseed &Mustard,13.0,24.0,1.85
Gujarat,Amreli,Kharif,2014 - 2015,Sesamum,7833.0,5032.0,0.64
Gujarat,Amreli,Kharif,2014 - 2015,Urad,1787.0,1256.0,0.7
Gujarat,Amreli,Rabi,2014 - 2015,Wheat,4320.0,14458.0,3.35
Gujarat,Amreli,Rabi,2014 - 2015,Onion,781.0,23094.0,29.57
Gujarat,Amreli,Whole Year,2014 - 2015,Garlic,483.0,2672.0,5.53
Gujarat,Amreli,Whole Year,2014 - 2015,Sugarcane,40.0,2814.0,70.35
Gujarat,Amreli,Rabi,2014 - 2015,Small millets,90.0,134.0,1.49
Gujarat,Amreli,Kharif,2015 - 2016,Arhar/Tur,742.0,912.0,1.23
Gujarat,Amreli,Kharif,2015 - 2016,Bajra,2356.0,5468.0,2.32
Gujarat,Amreli,Kharif,2015 - 2016,Castor seed,1283.0,2235.0,1.74
Gujarat,Amreli,Kharif,2015 - 2016,Cotton(lint),378757.0,1060172.0,2.8
Gujarat,Amreli,Rabi,2015 - 2016,Gram,1736.0,2394.0,1.38
Gujarat,Amreli,Kharif,2015 - 2016,Groundnut,101109.0,219548.0,2.17
Gujarat,Amreli,Whole Year,2015 - 2016,Guar seed,62.0,38.0,0.61
Gujarat,Amreli,Kharif,2015 - 2016,Moong(Green Gram),2380.0,1203.0,0.51
Gujarat,Amreli,Kharif,2015 - 2016,Moth,130.0,62.0,0.48
Gujarat,Amreli,Rabi,2015 - 2016,Rapeseed &Mustard,2.0,3.0,1.5
Gujarat,Amreli,Kharif,2015 - 2016,Sesamum,6712.0,3206.0,0.48
Gujarat,Amreli,Kharif,2015 - 2016,Urad,1720.0,1028.0,0.6
Gujarat,Amreli,Rabi,2015 - 2016,Wheat,7311.0,22734.0,3.11
Gujarat,Amreli,Whole Year,2015 - 2016,Banana,8.0,579.0,72.38
Gujarat,Amreli,Rabi,2015 - 2016,Other Rabi pulses,68.0,52.0,0.76
Gujarat,Amreli,Rabi,2015 - 2016,Onion,4278.0,127589.0,29.82
Gujarat,Amreli,Kharif,2015 - 2016,Soyabean,357.0,275.0,0.77
Gujarat,Amreli,Whole Year,2015 - 2016,Garlic,1277.0,5261.0,4.12
Gujarat,Amreli,Whole Year,2015 - 2016,Sugarcane,57.0,3928.0,68.91
Gujarat,Amreli,Rabi,2015 - 2016,Small millets,75.0,129.0,1.72
Gujarat,Amreli,Kharif,2016 - 2017,Arhar/Tur,5174.0,5856.0,1.13
Gujarat,Amreli,Kharif,2016 - 2017,Bajra,2909.0,6107.0,2.1
Gujarat,Amreli,Kharif,2016 - 2017,Castor seed,986.0,2550.0,2.59
Gujarat,Amreli,Kharif,2016 - 2017,Cotton(lint),348632.0,584455.0,1.68
Gujarat,Amreli,Rabi,2016 - 2017,Gram,2567.0,3974.0,1.55
Gujarat,Amreli,Kharif,2016 - 2017,Groundnut,140178.0,269282.0,1.92
Gujarat,Amreli,Whole Year,2016 - 2017,Guar seed,59.0,39.0,0.66
Gujarat,Amreli,Kharif,2016 - 2017,Moong(Green Gram),2988.0,1356.0,0.45
Gujarat,Amreli,Kharif,2016 - 2017,Moth,493.0,231.0,0.47
Gujarat,Amreli,Kharif,2016 - 2017,Sesamum,5961.0,3543.0,0.59
Gujarat,Amreli,Kharif,2016 - 2017,Urad,4318.0,2625.0,0.61
Gujarat,Amreli,Rabi,2016 - 2017,Wheat,12395.0,42315.0,3.41
Gujarat,Amreli,Rabi,2016 - 2017,Other Rabi pulses,80.0,50.0,0.63
Gujarat,Amreli,Rabi,2016 - 2017,Other Cereals,30.0,96.0,3.2
Gujarat,Amreli,Rabi,2016 - 2017,Onion,2238.0,79083.0,35.34
Gujarat,Amreli,Whole Year,2016 - 2017,Dry chillies,20.0,20.0,1.0
Gujarat,Amreli,Whole Year,2016 - 2017,Garlic,851.0,5287.0,6.21
Gujarat,Amreli,Whole Year,2016 - 2017,Sugarcane,7.0,503.0,71.86
Gujarat,Amreli,Kharif,2017 - 2018,Arhar/Tur,2126.0,2642.0,1.24
Gujarat,Amreli,Kharif,2017 - 2018,Bajra,2727.0,4830.0,1.77
Gujarat,Amreli,Kharif,2017 - 2018,Castor seed,890.0,1773.0,1.99
Gujarat,Amreli,Kharif,2017 - 2018,Cotton(lint),374746.0,835007.0,2.23
