State,District,Season,Year,Crop,Area_Ha,Production_Ton,Yield_TonHa,Start_Year,District_norm,State_norm,latitude,longitude,soil_ph,soil_oc,clay_pct,sand_pct,cec_cmol,avg_temp,humidity_avg,rain_total,solar_avg
Gujarat,Sabar kantha,Kharif,2012 - 2013,Bajra,8100.0,6100.0,0.75,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Kharif,2012 - 2013,Castor seed,60100.0,107500.0,1.79,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Kharif,2012 - 2013,Cotton(lint),138300.0,396000.0,2.86,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Rabi,2012 - 2013,Gram,1500.0,2300.0,1.53,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.18824175824176,35.878626373626375,5.599999999999999,18.614725274725274
Gujarat,Sabar kantha,Kharif,2012 - 2013,Groundnut,64700.0,147200.0,2.28,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Whole Year,2012 - 2013,Guar seed,28200.0,17000.0,0.6,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,25.83478142076503,46.00346994535519,743.6999999999999,19.513688524590165
Gujarat,Sabar kantha,Kharif,2012 - 2013,Moong(Green Gram),7400.0,5500.0,0.74,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Kharif,2012 - 2013,Moth,100.0,100.0,1.0,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Kharif,2012 - 2013,Other Kharif pulses,3200.0,1300.0,0.41,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Rabi,2012 - 2013,Rapeseed &Mustard,2300.0,3800.0,1.65,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.18824175824176,35.878626373626375,5.599999999999999,18.614725274725274
Gujarat,Sabar kantha,Kharif,2012 - 2013,Rice,3700.0,8200.0,2.22,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Kharif,2012 - 2013,Sesamum,1700.0,400.0,0.24,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Rabi,2012 - 2013,Tobacco,100.0,200.0,2.0,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.18824175824176,35.878626373626375,5.599999999999999,18.614725274725274
Gujarat,Sabar kantha,Kharif,2012 - 2013,Urad,7800.0,5000.0,0.64,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Rabi,2012 - 2013,Wheat,154300.0,456400.0,2.96,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.18824175824176,35.878626373626375,5.599999999999999,18.614725274725274
Gujarat,Sabar kantha,Whole Year,2012 - 2013,Banana,100.0,3600.0,36.0,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,25.83478142076503,46.00346994535519,743.6999999999999,19.513688524590165
Gujarat,Sabar kantha,Kharif,2012 - 2013,Other Cereals,1200.0,300.0,0.25,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Rabi,2012 - 2013,Other Cereals,700.0,1400.0,2.0,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.18824175824176,35.878626373626375,5.599999999999999,18.614725274725274
Gujarat,Sabar kantha,Whole Year,2012 - 2013,Potato,9100.0,234300.0,25.75,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,25.83478142076503,46.00346994535519,743.6999999999999,19.513688524590165
Gujarat,Sabar kantha,Rabi,2012 - 2013,Onion,100.0,1300.0,13.0,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.18824175824176,35.878626373626375,5.599999999999999,18.614725274725274
Gujarat,Sabar kantha,Kharif,2012 - 2013,Soyabean,5200.0,4200.0,0.81,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Whole Year,2012 - 2013,Dry chillies,100.0,100.0,1.0,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,25.83478142076503,46.00346994535519,743.6999999999999,19.513688524590165
Gujarat,Sabar kantha,Kharif,2012 - 2013,Maize,57900.0,84600.0,1.46,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.898360655737704,71.17819672131147,729.1700000000001,17.347459016393437
Gujarat,Sabar kantha,Rabi,2012 - 2013,Maize,2100.0,3000.0,1.43,2012,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.18824175824176,35.878626373626375,5.599999999999999,18.614725274725274
Gujarat,Sabar kantha,Kharif,2013 - 2014,Arhar/Tur,8115.0,8360.0,1.03,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Kharif,2013 - 2014,Bajra,5180.0,3294.0,0.64,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Kharif,2013 - 2014,Castor seed,67170.0,130854.0,1.95,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Kharif,2013 - 2014,Cotton(lint),126100.0,281916.0,2.24,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Rabi,2013 - 2014,Gram,2920.0,3606.0,1.23,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,21.783021978021978,41.4921978021978,31.6,17.86769230769231
Gujarat,Sabar kantha,Kharif,2013 - 2014,Groundnut,85280.0,82295.0,0.96,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Whole Year,2013 - 2014,Guar seed,19270.0,22781.0,1.18,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,25.680465753424656,50.32824657534247,813.4000000000001,18.949424657534244
Gujarat,Sabar kantha,Kharif,2013 - 2014,Moong(Green Gram),1800.0,708.0,0.39,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Kharif,2013 - 2014,Moth,40.0,19.0,0.48,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Kharif,2013 - 2014,Other Kharif pulses,50.0,22.0,0.44,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Rabi,2013 - 2014,Rapeseed &Mustard,4045.0,7135.0,1.76,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,21.783021978021978,41.4921978021978,31.6,17.86769230769231
Gujarat,Sabar kantha,Kharif,2013 - 2014,Rice,1680.0,3557.0,2.12,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Kharif,2013 - 2014,Sesamum,910.0,86.0,0.09,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Rabi,2013 - 2014,Tobacco,285.0,374.0,1.31,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,21.783021978021978,41.4921978021978,31.6,17.86769230769231
Gujarat,Sabar kantha,Kharif,2013 - 2014,Urad,3595.0,2289.0,0.64,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Rabi,2013 - 2014,Wheat,179466.0,526650.0,2.93,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,21.783021978021978,41.4921978021978,31.6,17.86769230769231
Gujarat,Sabar kantha,Rabi,2013 - 2014,Other Cereals,725.0,664.0,0.92,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,21.783021978021978,41.4921978021978,31.6,17.86769230769231
Gujarat,Sabar kantha,Whole Year,2013 - 2014,Potato,16875.0,449612.0,26.64,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,25.680465753424656,50.32824657534247,813.4000000000001,18.949424657534244
Gujarat,Sabar kantha,Rabi,2013 - 2014,Onion,112.0,3417.0,30.51,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,21.783021978021978,41.4921978021978,31.6,17.86769230769231
Gujarat,Sabar kantha,Kharif,2013 - 2014,Soyabean,4980.0,3967.0,0.8,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Whole Year,2013 - 2014,Dry chillies,465.0,468.0,1.01,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,25.680465753424656,50.32824657534247,813.4000000000001,18.949424657534244
Gujarat,Sabar kantha,Whole Year,2013 - 2014,Garlic,13.0,80.0,6.15,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,25.680465753424656,50.32824657534247,813.4000000000001,18.949424657534244
Gujarat,Sabar kantha,Kharif,2013 - 2014,Maize,53345.0,61832.0,1.16,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,27.88213114754098,79.25090163934426,771.2800000000001,16.13245901639344
Gujarat,Sabar kantha,Rabi,2013 - 2014,Maize,1845.0,4904.0,2.66,2013,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,21.783021978021978,41.4921978021978,31.6,17.86769230769231
Gujarat,Sabar kantha,Kharif,2014 - 2015,Arhar/Tur,5995.0,6253.0,1.04,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Kharif,2014 - 2015,Bajra,840.0,697.0,0.83,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Kharif,2014 - 2015,Castor seed,25110.0,50283.0,2.0,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Kharif,2014 - 2015,Cotton(lint),74144.0,250976.0,3.38,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Rabi,2014 - 2015,Gram,770.0,787.0,1.02,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.56401098901099,38.89796703296703,29.52,17.88252747252747
Gujarat,Sabar kantha,Kharif,2014 - 2015,Groundnut,36735.0,133517.0,3.63,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Whole Year,2014 - 2015,Guar seed,13913.0,10762.0,0.77,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,26.290794520547944,46.535972602739726,725.91,19.78550684931507
Gujarat,Sabar kantha,Kharif,2014 - 2015,Moong(Green Gram),1987.0,1210.0,0.61,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Kharif,2014 - 2015,Moth,20.0,9.0,0.45,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Kharif,2014 - 2015,Other Kharif pulses,50.0,20.0,0.4,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Rabi,2014 - 2015,Rapeseed &Mustard,1080.0,1407.0,1.3,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.56401098901099,38.89796703296703,29.52,17.88252747252747
Gujarat,Sabar kantha,Kharif,2014 - 2015,Rice,3975.0,9557.0,2.4,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Kharif,2014 - 2015,Sesamum,495.0,286.0,0.58,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Rabi,2014 - 2015,Tobacco,310.0,484.0,1.56,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.56401098901099,38.89796703296703,29.52,17.88252747252747
Gujarat,Sabar kantha,Kharif,2014 - 2015,Urad,4855.0,3112.0,0.64,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Rabi,2014 - 2015,Wheat,86360.0,274582.0,3.18,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.56401098901099,38.89796703296703,29.52,17.88252747252747
Gujarat,Sabar kantha,Whole Year,2014 - 2015,Potato,10400.0,236117.0,22.7,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,26.290794520547944,46.535972602739726,725.91,19.78550684931507
Gujarat,Sabar kantha,Rabi,2014 - 2015,Onion,375.0,10454.0,27.88,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.56401098901099,38.89796703296703,29.52,17.88252747252747
Gujarat,Sabar kantha,Kharif,2014 - 2015,Soyabean,1043.0,833.0,0.8,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Whole Year,2014 - 2015,Garlic,212.0,1240.0,5.85,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,26.290794520547944,46.535972602739726,725.91,19.78550684931507
Gujarat,Sabar kantha,Kharif,2014 - 2015,Maize,11585.0,19865.0,1.71,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,29.16918032786885,69.46549180327868,699.8399999999999,19.09188524590164
Gujarat,Sabar kantha,Rabi,2014 - 2015,Maize,525.0,993.0,1.89,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.56401098901099,38.89796703296703,29.52,17.88252747252747
Gujarat,Sabar kantha,Rabi,2014 - 2015,Jowar,210.0,299.0,1.42,2014,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,22.56401098901099,38.89796703296703,29.52,17.88252747252747
Gujarat,Sabar kantha,Kharif,2015 - 2016,Arhar/Tur,5464.0,5169.0,0.95,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Kharif,2015 - 2016,Bajra,282.0,357.0,1.27,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Kharif,2015 - 2016,Castor seed,31930.0,64786.0,2.03,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Kharif,2015 - 2016,Cotton(lint),76680.0,254760.0,3.32,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Rabi,2015 - 2016,Gram,778.0,690.0,0.89,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,24.068907103825136,27.226939890710387,0.45999999999999996,18.377486338797812
Gujarat,Sabar kantha,Kharif,2015 - 2016,Groundnut,31310.0,84092.0,2.69,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Whole Year,2015 - 2016,Guar seed,9117.0,5637.0,0.62,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,26.602794520547942,44.60556164383562,620.33,19.48854794520548
Gujarat,Sabar kantha,Kharif,2015 - 2016,Moong(Green Gram),858.0,602.0,0.7,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Kharif,2015 - 2016,Moth,44.0,21.0,0.48,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Rabi,2015 - 2016,Rapeseed &Mustard,1055.0,1241.0,1.18,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,24.068907103825136,27.226939890710387,0.45999999999999996,18.377486338797812
Gujarat,Sabar kantha,Kharif,2015 - 2016,Rice,3625.0,11386.0,3.14,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Kharif,2015 - 2016,Sesamum,848.0,326.0,0.38,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Kharif,2015 - 2016,Urad,5587.0,4180.0,0.75,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Rabi,2015 - 2016,Wheat,84810.0,249426.0,2.94,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,24.068907103825136,27.226939890710387,0.45999999999999996,18.377486338797812
Gujarat,Sabar kantha,Whole Year,2015 - 2016,Potato,11335.0,254413.0,22.44,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,26.602794520547942,44.60556164383562,620.33,19.48854794520548
Gujarat,Sabar kantha,Rabi,2015 - 2016,Onion,520.0,14004.0,26.93,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,24.068907103825136,27.226939890710387,0.45999999999999996,18.377486338797812
Gujarat,Sabar kantha,Whole Year,2015 - 2016,Garlic,87.0,485.0,5.57,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,26.602794520547942,44.60556164383562,620.33,19.48854794520548
Gujarat,Sabar kantha,Kharif,2015 - 2016,Maize,15029.0,27814.0,1.85,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.5894262295082,71.23131147540983,572.38,18.262049180327868
Gujarat,Sabar kantha,Rabi,2015 - 2016,Jowar,300.0,357.0,1.19,2015,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,24.068907103825136,27.226939890710387,0.45999999999999996,18.377486338797812
Gujarat,Sabar kantha,Kharif,2016 - 2017,Arhar/Tur,10707.0,12628.0,1.18,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Kharif,2016 - 2017,Bajra,311.0,355.0,1.14,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Kharif,2016 - 2017,Castor seed,17322.0,32784.0,1.89,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Kharif,2016 - 2017,Cotton(lint),64039.0,192599.0,3.01,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Rabi,2016 - 2017,Gram,816.0,917.0,1.12,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,23.072087912087913,34.04565934065934,53.47,18.614615384615384
Gujarat,Sabar kantha,Kharif,2016 - 2017,Groundnut,50683.0,66785.0,1.32,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Whole Year,2016 - 2017,Guar seed,9256.0,6172.0,0.67,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,26.696311475409836,45.472103825136614,634.61,19.32464480874317
Gujarat,Sabar kantha,Kharif,2016 - 2017,Moong(Green Gram),1898.0,1139.0,0.6,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Kharif,2016 - 2017,Moth,43.0,20.0,0.47,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Rabi,2016 - 2017,Rapeseed &Mustard,1147.0,1855.0,1.62,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,23.072087912087913,34.04565934065934,53.47,18.614615384615384
Gujarat,Sabar kantha,Kharif,2016 - 2017,Rice,6185.0,17637.0,2.85,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Kharif,2016 - 2017,Sesamum,650.0,347.0,0.53,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Kharif,2016 - 2017,Urad,12341.0,6892.0,0.56,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
Gujarat,Sabar kantha,Rabi,2016 - 2017,Wheat,74737.0,214340.0,2.87,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,23.072087912087913,34.04565934065934,53.47,18.614615384615384
Gujarat,Sabar kantha,Whole Year,2016 - 2017,Potato,9347.0,216658.0,23.18,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,26.696311475409836,45.472103825136614,634.61,19.32464480874317
Gujarat,Sabar kantha,Rabi,2016 - 2017,Onion,173.0,4506.0,26.05,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,23.072087912087913,34.04565934065934,53.47,18.614615384615384
Gujarat,Sabar kantha,Whole Year,2016 - 2017,Garlic,220.0,1125.0,5.11,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,26.696311475409836,45.472103825136614,634.61,19.32464480874317
Gujarat,Sabar kantha,Kharif,2016 - 2017,Maize,15882.0,25784.0,1.62,2016,sabar kantha,gujarat,23.865741730500105,73.01851774343739,7.2,16.6,21.4,42.6,33.7,28.665245901639345,71.71188524590163,580.94,17.415819672131146
