State,District,Latitude,Longitude
Punjab,Rupnagar,31.09492492700008,76.51539290282727
Punjab,Sahibzada Ajit Singh Nagar,30.65031909950011,76.73815046452663
Punjab,Sangrur,30.212055206500082,75.8105785416615
Punjab,Shahid Bhagat Singh Nagar,31.12664604200006,76.14875576053419
Punjab,Tarn Taran,31.326790809500153,74.84815885674773
Rajasthan,Ajmer,26.33240032250015,74.71439162780393
Rajasthan,Alwar,27.643125534500058,76.60856867999637
Rajasthan,Banswara,23.494005203000057,74.35517375890151
Rajasthan,Baran,24.921979904500063,76.68846632797718
Rajasthan,Barmer,25.57833480850016,71.62423068553323
Rajasthan,Bharatpur,27.268895149500025,77.36326743467251
Rajasthan,Bhilwara,25.491304398000096,74.71441703968542
Rajasthan,Bikaner,28.1186943055001,72.78313247315235
Rajasthan,Bundi,25.44467544550011,75.74655096612281
Rajasthan,Chittaurgarh,24.736560822000058,74.4575788710531
Rajasthan,Churu,28.205430985000106,74.36984415932463
Rajasthan,Dausa,26.810595512500043,76.45205265777165
Rajasthan,Dhaulpur,26.65974044750007,77.6281305254938
Rajasthan,Dungarpur,23.679215431000046,73.82156377619444
Rajasthan,Ganganagar,29.462874412500184,73.6164738911481
Rajasthan,Hanumangarh,29.367265701000065,74.33584251488472
Rajasthan,Jaipur,27.156176567500154,75.74774397705043
Rajasthan,Jaisalmer,26.953891755000086,70.77627856462006
Rajasthan,Jalor,25.206170081500147,72.31941378720724
Rajasthan,Jhalawar,24.318224907000086,76.52524446739368
Rajasthan,Jhunjhunun,28.0835514070001,75.53935121960635
Rajasthan,Jodhpur,26.73754978250011,72.87036323323511
Rajasthan,Karauli,26.50205516800017,77.03582194647632
Rajasthan,Kota,25.197159767000045,76.01064095740213
Rajasthan,Nagaur,27.061145783000086,74.20165991586849
Rajasthan,Pali,25.609511376000057,73.41448757475489
Rajasthan,Pratapgarh,24.01878166150007,74.65577150485672
Rajasthan,Rajsamand,25.268764496000074,73.82491860505047
Rajasthan,Sawai Madhopur,26.20599555950011,76.28324510663307
Rajasthan,Sikar,27.665598870000053,75.02367992112266
Rajasthan,Sirohi,24.807275772500134,72.83180482827247
Rajasthan,Tonk,26.124860764500085,75.66088724963333
Rajasthan,Udaipur,24.458335876500087,73.67189643715872
Sikkim,East Sikkim,27.280174255500157,88.67281442499686
Sikkim,North Sikkim,27.75530529000008,88.51851243718876
Sikkim,South Sikkim,27.304270744500116,88.37524098103918
Sikkim,West Sikkim,27.36165714300006,88.18615432245639
Tamil Nadu,Ariyalur,11.136515617000128,79.2455256586658
Tamil Nadu,Chennai,13.04264688500001,80.22603056913083
Tamil Nadu,Coimbatore,10.804365635000096,77.00660329618881
Tamil Nadu,Cuddalore,11.504445553000124,79.33580422752891
Tamil Nadu,Dharmapuri,12.134191512500166,78.1028554959
Tamil Nadu,Dindigul,10.415321827500065,77.80175280652097
Tamil Nadu,Erode,11.473825454500087,77.33905196691808
Tamil Nadu,Kancheepuram,12.672084332500049,79.96605902044288
Tamil Nadu,Kanniyakumari,8.323585987500024,77.33439190326256
Tamil Nadu,Karur,10.808451175500153,78.36890932391313
Tamil Nadu,Krishnagiri,12.503499984000086,78.16849040896064
Tamil Nadu,Madurai,9.925115585000071,77.9963301968065
Tamil Nadu,Nagappattinam,11.179861500000015,79.6918797500137
Tamil Nadu,Namakkal,11.289821148500124,78.10653877357247
Tamil Nadu,Perambalur,11.273871422000127,78.91601444127319
Tamil Nadu,Pudukkottai,10.276530742500029,78.8016903757406
Tamil Nadu,Ramanathapuram,9.507505459500152,78.77842930198364
Tamil Nadu,Salem,11.634060383000104,78.19752846688039
Tamil Nadu,Sivaganga,9.950256347000135,78.70209625029287
Tamil Nadu,Thanjavur,10.645430555500099,79.17557902674716
Tamil Nadu,The Nilgiris,11.43912553800007,76.68896479384085
Tamil Nadu,Theni,9.858150006000074,77.40977085375692
Tamil Nadu,Thiruvallur,13.235278000000136,80.04349050646596
Tamil Nadu,Thiruvarur,10.638079810000136,79.53645307863876
Tamil Nadu,Thoothukkudi,8.835067000000038,77.98298324856735
Tamil Nadu,Tiruchirappalli,10.836579799500157,78.70943226693274
Tamil Nadu,Tirunelveli,8.771656232500106,77.51371190870401
Tamil Nadu,Tiruppur,10.78122568200007,77.46299604065464
Tamil Nadu,Tiruvannamalai,12.413205624000028,78.98850005322913
Tamil Nadu,Vellore,12.721095085500139,78.80080114097181
Tamil Nadu,Viluppuram,11.963056000000051,79.19934031684508
Tamil Nadu,Virudunagar,9.481245518000122,77.84806811117748
Telangana,Adilabad,19.299301147500074,79.07690273289197
Telangana,Hyderabad,17.375450135000108,78.45411776815232
Telangana,Karimnagar,18.526885033000156,79.38585754353936
Telangana,Khammam,17.69603157100005,80.80442438534722
Telangana,Mahbubnagar,16.530925751000126,78.02252819428847
Telangana,Medak,17.84934520750008,78.21532859933166
Telangana,Nalgonda,17.08556938200016,79.4081146783258
Telangana,Nizamabad,18.53812503850017,78.11371675292418
Telangana,Ranga Reddy,17.279048920000122,78.1031610358526
Telangana,Warangal,17.95879936250006,79.58686658119493
Tripura,Dhalai,23.832518499500082,91.97005872891188
Tripura,Gomati,23.426506221500148,91.68482052017575
Tripura,Khowai,23.9508018490001,91.63941749438919
Tripura,North Tripura,24.09141159000015,92.25296345499461
Tripura,Sipahijala,23.525850296000073,91.316260578919
Tripura,South Tripura,23.184062206000135,91.64297630230638
Tripura,Unokoti,24.189061609000078,92.0631298747935
Tripura,West Tripura,23.903614997500142,91.38998220098648
Uttar Pradesh,Agra,27.024324416500065,78.08692683357033
Uttar Pradesh,Aligarh,27.878839493500067,78.129544904179
Uttar Pradesh,Allahabad,25.28460979500008,81.8954843089659
Uttar Pradesh,Ambedkar Nagar,26.409831047000125,82.55941815159792
Uttar Pradesh,Amethi,26.297355651500055,81.61329198073133
Uttar Pradesh,Amroha,28.794671059000052,78.31650857356952
Uttar Pradesh,Auraiya,26.661685943500117,79.509353274977
Uttar Pradesh,Azamgarh,26.0467252735001,82.94733788510433
Uttar Pradesh,Baghpat,29.03918075600012,77.30853199074994
Uttar Pradesh,Bahraich,27.735615817500104,81.42211316083304
Uttar Pradesh,Ballia,25.878780365000125,84.1182535433999
Uttar Pradesh,Balrampur,27.448530196999997,82.39621931461642
Uttar Pradesh,Banda,25.458609582000122,80.55751408983568
Uttar Pradesh,Barabanki,26.94643878950012,81.37483235118634
Uttar Pradesh,Bareilly,28.45984077400007,79.37870408369828
Uttar Pradesh,Basti,26.78393554750008,82.56511298542242
Uttar Pradesh,Bijnor,29.415249825000075,78.47088252660147
Uttar Pradesh,Budaun,28.073129654000155,79.03594303583205
Uttar Pradesh,Bulandshahr,28.398124695500087,77.95601742027765
Uttar Pradesh,Chandauli,25.12531566650017,83.23961740259719
Uttar Pradesh,Chitrakoot,25.217658997500052,81.14975036577329
Uttar Pradesh,Deoria,26.427095413500155,83.7553054189761
Uttar Pradesh,Etah,27.552405357000055,78.76274910099947
Uttar Pradesh,Etawah,26.747470856000092,79.07793150341651
Uttar Pradesh,Faizabad,26.625070572500135,82.10325654762143
Uttar Pradesh,Farrukhabad,27.44285583450005,79.48790811245783
Uttar Pradesh,Fatehpur,25.83659553550015,80.88549107002623
Uttar Pradesh,Firozabad,27.200789452000123,78.40879499415959
Uttar Pradesh,Gautam Buddha Nagar,28.388523102000107,77.55643115005965
Uttar Pradesh,Ghaziabad,28.77941513100015,77.4517674526449
Uttar Pradesh,Ghazipur,25.603525162500034,83.50144024852935
Uttar Pradesh,Gonda,27.115056038000063,81.9331422378886
Uttar Pradesh,Gorakhpur,26.610494613500066,83.35660306410747
Uttar Pradesh,Hamirpur,25.786621094000026,79.82490003703039
Uttar Pradesh,Hapur,28.711771011500048,77.77085844782846
Uttar Pradesh,Hardoi,27.34332466100014,80.09009746661476
Uttar Pradesh,Hathras,27.558300972000154,78.0814788184613
Uttar Pradesh,Jalaun,26.111549377000074,79.37784708161139
Uttar Pradesh,Jaunpur,25.79746055650014,82.47972392830388
Uttar Pradesh,Jhansi,25.53304576900004,78.6431483421812
Uttar Pradesh,Kannauj,26.999480247500145,79.68424764595817
Uttar Pradesh,Kanpur Dehat,26.46121025200017,79.84808028920534
Uttar Pradesh,Kanpur Nagar,26.44492530850016,80.26102012084715
Uttar Pradesh,Kasganj,27.802445412500077,78.8113040842206
Uttar Pradesh,Kaushambi,25.543004989500133,81.44892487424812
Uttar Pradesh,Kushinagar,26.92162990550011,83.82398090941658
Uttar Pradesh,Lakhimpur Kheri,28.183361255500074,80.70660768458475
Uttar Pradesh,Lalitpur,24.702541352000082,78.51171889631934
Uttar Pradesh,Lucknow,26.83645534550007,80.90766286786734
Uttar Pradesh,Maharajganj,27.185709953500123,83.48127529999238
Uttar Pradesh,Mahoba,25.36464500400004,79.69751279317893
Uttar Pradesh,Mainpuri,27.206544876500118,79.04898865228267
Uttar Pradesh,Mathura,27.60564422650009,77.58213097397376
Uttar Pradesh,Mau,26.043876648500145,83.43666015955138
Uttar Pradesh,Meerut,29.001201629999997,77.77536476360262
Uttar Pradesh,Mirzapur,24.937109947500147,82.63872335657798
Uttar Pradesh,Moradabad,28.87722492300017,78.77557021249623
Uttar Pradesh,Muzaffarnagar,29.447215081500104,77.73730910635757
Uttar Pradesh,Pilibhit,28.50689506550006,80.07892277681512
Uttar Pradesh,Pratapgarh,25.877274513000145,81.82455715369484
Uttar Pradesh,Rae Bareli,26.21217537000004,81.08581694081312
Uttar Pradesh,Rampur,28.782490730500143,79.16248860147418
Uttar Pradesh,Saharanpur,29.98958587700011,77.49297462382614
Uttar Pradesh,Sambhal,28.438028335500093,78.55479753040294
Uttar Pradesh,Sant Kabir Nagar,26.730130196000147,83.03586223385625
Uttar Pradesh,Sant Ravi Das Nagar,25.36161613450011,82.49444703130557
Uttar Pradesh,Shahjahanpur,27.9708156585001,79.77647911145533
Uttar Pradesh,Shamli,29.488950730000113,77.28270890090448
Uttar Pradesh,Shravasti,27.63255691550009,81.8075436219286
Uttar Pradesh,Siddharth Nagar,27.209674835500124,82.84685973036791
Uttar Pradesh,Sitapur,27.50809478800008,80.82449219086871
Uttar Pradesh,Sonbhadra,24.390004158000067,83.07202483907076
Uttar Pradesh,Sultanpur,26.248385430000155,82.28531452744332
Uttar Pradesh,Unnao,26.578101158000038,80.6063163599677
Uttar Pradesh,Varanasi,25.3755950930001,82.9364408206361
Uttarakhand,Almora,29.70970058500012,79.41398269673836
Uttarakhand,Bageshwar,30.005355834500023,79.80318633293462
Uttarakhand,Chamoli,30.50609016450005,79.60483162389245
Uttarakhand,Chamoli,30.807672544500065,80.0475938353822
Uttarakhand,Champawat,29.293685913000076,80.05880277241081
Uttarakhand,Dehradun,30.464535713500112,77.91659845048301
Uttarakhand,Garhwal,29.88811588300001,78.66995955361372
Uttarakhand,Hardwar,29.897785187000096,77.9887267838964
Uttarakhand,Nainital,29.300050736500054,79.45942010932572
Uttarakhand,Pithoragarh,30.08902168350002,80.43841650994085
Uttarakhand,Pithoragarh,30.69903669350012,80.14063474928028
Uttarakhand,Rudraprayag,30.554200172500117,79.10560424944738
Uttarakhand,Tehri Garhwal,30.471671105500036,78.56187283410128
Uttarakhand,Udham Singh Nagar,29.049994468000108,79.42239015972183
Uttarakhand,Uttarkashi,30.88170528450013,78.41663231311975
Uttarakhand,Uttarkashi,31.282753039000056,79.08066365608184
West Bengal,Alipurduar,26.630459785000113,89.45124945366348
West Bengal,Bankura,23.13074493350001,87.20157038272308
West Bengal,Barddhaman,23.40563011200007,87.89552792766924
West Bengal,Birbhum,24.060765267500074,87.69302689066888
West Bengal,Dakshin Dinajpur,25.38285446250012,88.5503132947367
West Bengal,Darjiling,26.83416652700012,88.30796381859923
West Bengal,Haora,22.498940500000117,88.0339437516736
West Bengal,Hugli,22.91008091000009,88.01259577290512
West Bengal,Jalpaiguri,26.660454749500047,88.72751290909171
West Bengal,Koch Bihar,26.255209216000168,89.44342869537383
West Bengal,Kolkata,22.56601047550012,88.37065088690727
West Bengal,Maldah,25.096627236000103,88.10962000982109
West Bengal,Murshidabad,24.287481308000082,88.37230787342125
West Bengal,Nadia,23.487435341500145,88.56115874835659
West Bengal,North 24 Parganas,22.80517293200012,88.65738068153522
West Bengal,Pashchim Medinipur,22.35391490800012,87.23900931147978
West Bengal,Purba Medinipur,22.05958250000009,87.74938227088728
West Bengal,Puruliya,23.199501038500074,86.29511612392601
West Bengal,South 24 Parganas,22.176025500000094,88.38875374506915
West Bengal,Uttar Dinajpur,25.87019539000019,87.96499110060394
